emotion,question,comment,x,y,user_id,age,gender,sentiment_compound,sentiment_label,GRID_ID
Free Time,3,Kaufland area,14.467,50.100281,nnbfcmobn,30-39,female,0.0,neutral,V-10
Free Time,3,Bulovka and surroundings,14.467,50.114749,ret7h7u44,40-49,female,0.0,neutral,V-9
Free Time,3,There could be a nice park here.,14.487,50.134087,uxv1yjufh,40-49,male,0.4215,positive,X-7
Free Time,3,"Homeless, overgrown",14.451,50.120523,x0n2koruz,30-39,female,0.0,neutral,U-8
Free Time,3,Chimicky grove in its entirety,14.439,50.13062,x0n2koruz,30-39,female,0.0,neutral,T-7
Free Time,3,Build a footpath.,14.473,50.116351,w6qs0ohci,50-59,female,0.0,neutral,W-8
Free Time,3,Build a footpath,14.473,50.116437,w6qs0ohci,50-59,female,0.0,neutral,W-8
Free Time,3,Build stairs from Fr. Kadlece to Budilov,14.475,50.116103,w6qs0ohci,50-59,female,0.0,neutral,W-8
Free Time,3,Palmovka is such an evergreen. You don't feel comfortable there at night.,14.475,50.103845,liaqekwp2,30-39,male,-0.4023,negative,W-9
Free Time,3,Spaces around the Barikádníků Bridge.,14.447,50.116058,vco8gxkpq,30-39,male,0.0,neutral,U-8
Free Time,3,unfriendly and dangerous looking underpass and screaming,14.446,50.115346,6o9qxpo4e,20-29,female,-0.802,negative,U-8
Free Time,3,"After dark it's a dark place, it feels unsafe.",14.445,50.114655,6o9qxpo4e,20-29,female,0.0,neutral,U-8
Free Time,3,car wreck,14.447,50.115174,6o9qxpo4e,20-29,female,-0.4404,negative,U-8
Free Time,3,"scrubland, it would be nicer if it was converted into a park, but leave the greenery, there is not much of it",14.442,50.115302,6o9qxpo4e,20-29,female,0.1655,positive,T-9
Free Time,3,Garbage everywhere,14.447,50.114101,6o9qxpo4e,20-29,female,0.0,neutral,U-8
Free Time,3,Trash and unsightly screams,14.448,50.113977,6o9qxpo4e,20-29,female,-0.296,negative,U-8
Free Time,3,"No noise barriers, terrible noise from this road",14.447,50.1159,6o9qxpo4e,20-29,female,-0.6486,negative,U-8
Free Time,3,"No sound barriers, terrible noise coming from the road",14.449,50.116561,6o9qxpo4e,20-29,female,-0.6486,negative,U-8
Free Time,3,"No sound barriers, terrible noise coming from the road",14.444,50.115539,6o9qxpo4e,20-29,female,-0.6486,negative,U-8
Free Time,3,"No sound barriers, terrible noise coming from the road",14.446,50.114703,6o9qxpo4e,20-29,female,-0.6486,negative,U-8
Free Time,3,"There are no sound barriers, there is a terrible noise coming from the road",14.444,50.114861,6o9qxpo4e,20-29,female,-0.6486,negative,T-9
Free Time,3,"There are no sound barriers, there is a terrible noise coming from the road",14.447,50.114958,6o9qxpo4e,20-29,female,-0.6486,negative,U-8
Free Time,3,"There are no sound barriers, there is a terrible noise coming from the road",14.445,50.113898,6o9qxpo4e,20-29,female,-0.6486,negative,U-8
Free Time,3,"There are no sound barriers, there is a terrible noise coming from the road",14.451,50.117166,6o9qxpo4e,20-29,female,-0.6486,negative,U-8
Free Time,3,"There are no sound barriers, there is a terrible noise coming from the road",14.442,50.114596,6o9qxpo4e,20-29,female,-0.6486,negative,T-9
Free Time,3,Park / Playground,14.419,50.125703,pzma0fy3u,20-29,male,0.0,neutral,S-7
Free Time,3,"crumbled stairs, completely unmaintained trees/shrubs",14.459,50.117065,9xf2y3sgs,30-39,male,0.0,neutral,V-9
Free Time,3,mess/homeless,14.45,50.119347,9xf2y3sgs,30-39,male,0.0,neutral,U-8
Free Time,3,"Monstrous intersection, unbearable noise, scary underpass, disgusting, dangerous-looking surroundings (something like a junkyard?), all in the middle of the UK campus. A huge disgrace to the city.",14.446,50.115132,gcr2wnsvl,20-29,male,-0.7184,negative,U-8
Free Time,3,"A handicapped hut, and yet it's a wonderful building.",14.462,50.095232,gcr2wnsvl,20-29,male,0.5719,positive,V-11
Free Time,3,This former squat would be worth demolishing,14.443,50.116863,aevu0yp4f,,,0.2263,positive,U-8
Free Time,3,Shame. Overgrown and impenetrable.,14.45,50.119471,qgp53g2h9,30-39,female,-0.4767,negative,U-8
Free Time,3,"It doesn't work as a pedestrian zone, it's more like a parking lot",14.452,50.093226,l6ov79x0b,30-39,female,0.4201,positive,U-11
Free Time,3,Building C,14.442,50.11614,kb80wzjf5,20-29,male,0.0,neutral,T-9
Free Time,3,The state of the pavements,14.434,50.134634,7u19ny7vc,40-49,female,0.0,neutral,T-7
Free Time,3,Dumps in the local green space,14.461,50.101569,c6ubtp6uz,40-49,female,-0.4019,negative,V-10
Free Time,3,Unpleasant places around the viaduct,14.479,50.104127,c6ubtp6uz,40-49,female,-0.4767,negative,W-9
Free Time,3,Palmovka...,14.475,50.103977,j4u8c4ulp,30-39,female,0.0,neutral,W-9
Free Time,3,I don't feel comfortable around the Oder.,14.424,50.131116,0ruvhs4zz,20-29,female,-0.4023,negative,S-7
Free Time,3,Visual aspect of the building only.,14.417,50.127917,0ruvhs4zz,20-29,female,0.0,neutral,S-7
Free Time,3,"I would welcome a reconstruction of the steps and the path, but very subtle!!! So as not to disturb the sometimes beautiful atmosphere. Some wooden steps, historic llamas, no concrete... This place could be a very beautiful trail again.",14.405,50.126755,0ruvhs4zz,20-29,female,0.9442,positive,Q-7
Free Time,3,There's rubbish and rubbish that smells,14.481,50.125716,80yhanpbs,70+,female,0.0,neutral,W-7
Free Time,3,garbage,14.487,50.128495,80yhanpbs,70+,female,0.0,neutral,X-7
Free Time,3,Shame of Prague 8 - will it be a ruin or will it be finished?,14.472,50.101843,80yhanpbs,70+,female,-0.7845,negative,W-10
Free Time,3,There's a lot of dirt,14.43,50.139014,80yhanpbs,70+,female,-0.34,negative,S-6
Free Time,3,Pretty gross.....,14.477,50.128523,80yhanpbs,70+,female,0.0258,neutral,W-7
Free Time,3,"Does it really have to be such an impossible passage? Spina, stink, neglected...",14.469,50.127374,80yhanpbs,70+,female,-0.7269,negative,W-7
Free Time,3,I guess someone is playing with the concrete...?,14.464,50.12887,80yhanpbs,70+,female,0.2023,positive,V-7
Free Time,3,"There's no green and there's room for a ""park""",14.476,50.122504,80yhanpbs,70+,female,-0.296,negative,W-7
Free Time,3,The fountain bay is notorious...,14.456,50.124726,80yhanpbs,70+,female,-0.4404,negative,U-7
Free Time,3,"The double stairs from the bus stop (from the centre) up to the floor, it's always a treat... The whole Oder deserves a better makeover...",14.423,50.131098,sks5lw1k6,30-39,male,0.6808,positive,S-7
Free Time,3,No need to elaborate... everyone can see it...,14.476,50.104559,sks5lw1k6,30-39,male,-0.296,negative,W-9
Free Time,3,the bridges... at least paint the metal parts... the look is way over the edge... and pieces of concrete are starting to fall off the lower railway bridge onto the pavement below!! The whole area even under the bridges could use a clean up and some cultu,14.481,50.104127,sks5lw1k6,30-39,male,0.2695,positive,W-9
Free Time,3,"the whole of Rohanský ostrov, ideally a park with sports facilities, water features, educational elements, playgrounds and rest areas, or a rope park, etc.",14.46,50.099716,ngdlfpo7g,40-49,female,0.4215,positive,V-10
Free Time,3,the road is crazy and full of holes,14.464,50.114648,p20uzs3xd,30-39,female,-0.34,negative,V-9
Free Time,3,roads full of holes,14.471,50.115873,p20uzs3xd,30-39,female,0.0,neutral,W-8
Free Time,3,Giant junction that is difficult to cross,14.473,50.103653,p20uzs3xd,30-39,female,-0.3612,negative,W-9
Free Time,3,Palmovka metro area,14.474,50.103351,ywsl8f8qt,50-59,female,0.0,neutral,W-9
Free Time,3,Overgrown pavement.,14.429,50.139457,9qyck9zw6,40-49,male,0.0,neutral,S-6
Free Time,3,Dilapidated buildings.,14.408,50.145005,9qyck9zw6,40-49,male,0.0,neutral,R-6
Free Time,3,"former market place, now just a tarmac area full of rubbish, a dilapidated fence.",14.456,50.122772,zdbm6s7xt,50-59,female,0.0,neutral,V-8
Free Time,3,Impossible concrete beds without grass and lack of greenery,14.474,50.104028,zdbm6s7xt,50-59,female,0.2411,positive,W-9
Free Time,3,Impossible concrete beds without grass and lack of greenery,14.474,50.103838,zdbm6s7xt,50-59,female,0.2411,positive,W-9
Free Time,3,"neglected fountain where the homeless sit, the flowers around it have long been trampled, the benches could be removed, instead of the fountain, which serves as a washroom, I suggest planting a tree",14.456,50.124716,zdbm6s7xt,50-59,female,-0.5267,negative,U-7
Free Time,3,Worst place far and wide,14.423,50.13056,miecwn6hm,30-39,female,-0.6249,negative,S-7
Free Time,3,"one of the playgrounds in Ďáblický háji was full of shards, rubbish, broken and smudged in the summer of 2020 and a homeless man was living there...",14.463,50.136967,miecwn6hm,30-39,female,-0.4767,negative,V-6
Free Time,3,office,14.472,50.102249,oj26jdg4j,30-39,male,0.0,neutral,W-10
Free Time,3,Too bad the place can't be used by children,14.476,50.101065,geworewek,40-49,female,-0.5423,negative,W-10
Free Time,3,bury the highway underground!!!!,14.456,50.117799,z0f3l6ai7,40-49,male,0.0,neutral,U-8
Free Time,3,"Illegal car wrecking yards, strange existences.",14.477,50.112581,gk9chk7i4,40-49,female,-0.6597,negative,W-9
Free Time,3,bus stops,14.475,50.104637,gk9chk7i4,40-49,female,-0.1531,negative,W-9
Free Time,3,Make tunels,14.461,50.117716,udls2ne9z,40-49,female,0.0,neutral,V-8
Free Time,3,the whole of V Holesovickach Street,14.461,50.117697,ofqh5s98n,60-69,female,0.0,neutral,V-8
Free Time,3,"Bílá skála park - exit from the park to Na Truhlářce street - only part of the park mowed, no access - stairs, benches destroyed",14.456,50.115821,mhyxje9z4,40-49,female,-0.6597,negative,U-8
Free Time,3,Bus station,14.476,50.104538,b8w5nf69b,20-29,female,0.0,neutral,W-9
Free Time,3,Neighbourhood of the defunct Jewish cemetery and the metro exit,14.471,50.102914,b8w5nf69b,20-29,female,0.0,neutral,V-10
Free Time,3,The whole metro station,14.439,50.090963,b8w5nf69b,20-29,female,0.0,neutral,T-11
Free Time,3,Square in front of KB,14.474,50.103186,b8w5nf69b,20-29,female,0.0,neutral,W-9
Free Time,3,"Bulovka Street, but I have information that this is being worked on",14.46,50.113678,kq1hncamn,30-39,female,0.0,neutral,V-9
Free Time,3,It deserves to be buried underground. You can't live here.,14.457,50.117562,o2vus2z56,40-49,male,0.0,neutral,U-8
Free Time,3,"It's a nice place, but there's a lot of rubbish",14.419,50.125609,ui8u3r68p,40-49,male,0.2263,positive,S-7
Free Time,3,Can't go from the bus stop to the cimicke haj.,14.435,50.127613,ui8u3r68p,40-49,male,0.0,neutral,T-7
Free Time,3,"roads - ruts, potholes",14.479,50.132343,wjny4kgll,30-39,male,0.0,neutral,W-6
Free Time,3,Park,14.457,50.125621,drq28l5wm,40-49,female,0.0,neutral,U-7
Free Time,3,"A homeless settlement, would be nice as part of a park.",14.452,50.120569,2nuofriaw,30-39,female,0.4215,positive,U-8
Free Time,3,"Trash in the green, a gathering of strange people, would be fine as a park with benches",14.457,50.124611,2nuofriaw,30-39,female,0.0,neutral,V-8
Free Time,3,Gatherings of strange people,14.456,50.124682,2nuofriaw,30-39,female,-0.2023,negative,U-7
Free Time,3,"Probably a former landfill, it would be nice to clean it up.",14.449,50.132585,2nuofriaw,30-39,female,0.6705,positive,U-6
Free Time,3,Neglected part of the forest,14.45,50.133241,2nuofriaw,30-39,female,-0.5267,negative,U-6
Free Time,3,The lake above Liberecka,14.478,50.124082,jx7hrwdsq,60-69,male,0.0,neutral,W-7
Free Time,3,Greenery over Liberecka.,14.484,50.12758,jx7hrwdsq,60-69,male,0.0,neutral,W-7
Free Time,3,"Renovate the park (green space), but don't stop it",14.454,50.123526,salcb847u,30-39,female,0.3252,positive,U-7
Free Time,3,The road is not smooth,14.469,50.107527,c4flck1ge,20-29,female,0.0,neutral,W-9
Free Time,3,Underpass under the Libeň Bridge,14.462,50.10324,utp2kgb5v,30-39,male,0.0,neutral,V-10
Free Time,3,The area opposite the Karlin Forum,14.455,50.090962,utp2kgb5v,30-39,male,0.0,neutral,U-11
Free Time,3,Years of unmaintained areas in and around the former offices.,14.451,50.114172,c8ujcnvs6,60-69,male,0.0,neutral,U-8
Free Time,3,"Abandoned garages, dumps and overgrown areas unmaintained for years.",14.441,50.116108,c8ujcnvs6,60-69,male,-0.6908,negative,T-9
Free Time,3,"Curved pavement, which is not even cleanable in winter and is dangerous for walking in summer",14.449,50.116906,c8ujcnvs6,60-69,male,-0.4767,negative,U-8
Free Time,3,Tatra wrecking yard.,14.446,50.117319,c8ujcnvs6,60-69,male,0.0,neutral,U-8
Free Time,3,Hruza,14.451,50.129158,sjq8oy9zt,30-39,female,0.0,neutral,U-7
Free Time,3,"The spaces around the shopping centre are very neglected and yet I think have great potential. People come here to shop, what bothers me the most are the gambling halls that attract problematic people.",14.468,50.127467,43tmf6ud6,30-39,female,-0.2006,negative,V-7
Free Time,3,It could be a beautiful park.,14.471,50.103002,8a8fc5gjt,40-49,female,0.5994,positive,V-10
Free Time,3,"The trains passing through are very noisy. There are many houses in the neighborhood and they wake us up at night if we have our windows open, which is a necessity in the romto heat.
I would be very grateful for noise barriers",14.472,50.111415,4moyo33uj,20-29,female,0.3182,positive,W-9
Free Time,3,Palace World,14.472,50.106409,rtjikahr9,30-39,male,0.0,neutral,W-9
Free Time,3,Something half-broken.,14.477,50.112309,rtjikahr9,30-39,male,0.0,neutral,W-9
Free Time,3,Horror and horror.,14.472,50.101213,rtjikahr9,30-39,male,-0.8126,negative,W-10
Free Time,3,"Devastated, unused.",14.465,50.103075,rtjikahr9,30-39,male,-0.6124,negative,V-10
Free Time,3,A strange structure where someone heats with very non-organic fuel in the winter.,14.464,50.103064,rtjikahr9,30-39,male,-0.2023,negative,V-10
Free Time,3,Roads,14.439,50.150149,krafml226,30-39,male,0.0,neutral,T-5
Free Time,3,"Neglected, almost without maintenance, it would need benches, a water feature, trees, bushes...",14.437,50.091595,gsvfj3ql1,30-39,male,-0.5267,negative,T-11
Free Time,3,neglected area,14.438,50.091161,gsvfj3ql1,30-39,male,-0.5267,negative,T-11
Free Time,3,"very unkempt place, in the middle of Florence, no greenery, no water, no benches, no maintenance",14.439,50.090948,gsvfj3ql1,30-39,male,0.3536,positive,T-11
Free Time,3,Unmaintained,14.437,50.090962,gsvfj3ql1,30-39,male,0.0,neutral,T-11
Free Time,3,"little maintained, yet in the center of the city",14.438,50.090528,gsvfj3ql1,30-39,male,0.0,neutral,T-11
Free Time,3,"This could be a nice meeting place, instead it's been an unmaintained area for years.",14.439,50.090955,gsvfj3ql1,30-39,male,0.4215,positive,T-11
Free Time,3,The neglected area at Albert's,14.465,50.097376,gsvfj3ql1,30-39,male,-0.5267,negative,V-11
Free Time,3,"concrete plaza, no greenery.",14.465,50.097094,gsvfj3ql1,30-39,male,-0.296,negative,V-11
Free Time,3,"Unsightly intersection (lots of parked cars), bike path does not connect. Pedestrians cross here, with cars and cyclists.",14.473,50.108728,zek4rxtzo,30-39,female,0.0,neutral,W-9
Free Time,3,Hopefully it'll be transformed soon.,14.472,50.102756,zek4rxtzo,30-39,female,0.4019,positive,V-10
Free Time,3,Hopefully it'll turn around soon.,14.475,50.10437,zek4rxtzo,30-39,female,0.4019,positive,W-9
Free Time,3,"Re-paving of Zenklova Street (Prague mosaic), to unify the surfaces. It will also attract new shops.",14.473,50.105301,zek4rxtzo,30-39,female,0.3612,positive,W-9
Free Time,3,Improve surfaces,14.469,50.112938,zek4rxtzo,30-39,female,0.4404,positive,V-9
Free Time,3,Resurfacing Na Rokytce Street (one of the few surfaces that are looking forward to renewal).,14.474,50.109826,zek4rxtzo,30-39,female,0.0,neutral,W-9
Free Time,3,It deserves a conceptual solution (in relation to Rokytka and Palác Svět),14.472,50.10684,zek4rxtzo,30-39,female,0.3182,positive,W-9
Free Time,3,"Reconstruction of the viaduct (noise, bridge quality,...).",14.477,50.110633,zek4rxtzo,30-39,female,0.0,neutral,W-9
Free Time,3,"Potential intersection where it lives - shops, garden,... (elevated intersection).",14.475,50.109436,zek4rxtzo,30-39,female,0.0,neutral,W-9
Free Time,3,The area near the Florenc metro station,14.439,50.090992,4wu2acczd,30-39,female,0.0,neutral,T-11
Free Time,3,"This is a big shame. Most of the inhabitants of Bohnice have to pass through here - dirt, homeless people, smell, and in the adjacent park, fear for their lives. My daughter goes to the adjacent elementary school and the idea that from September she will",14.456,50.124276,wlprz32ku,30-39,female,-0.8271,negative,U-7
Free Time,3,Such a nice view and such a shabby place,14.461,50.113011,jnwxvdfav,30-39,male,0.4215,positive,V-9
